Date,Open,High,Low,Close,Adj Close,Volume,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,decision,decision1,decision2,decision3,decision4,decision5,Bullish,Neutral,Bearish,Total,Mov Avg,Spread,Average,#NAME?,#NAME?,High.1,Low.1,Daily_Return,Cumulative_Return,Sentiment_Diff,Price_Sentiment_Interaction,Month,Decision6
2019-12-16,3183.63,3197.71,3183.63,3191.45,3191.45,4070200000,22.65,22.65,0,19.02285714,15.41785714,1,1,1,0,1,0,0.376316,0.363158,0.260526,1,0.359790375,0.11579,0.375266258,0.476666611,0.273865906,3150.6,3102.53,0.007147816,1.119649874,0.11579,8.5235574,12,0
2019-12-17,3195.4,3198.22,3191.03,3192.52,3192.52,3842940000,-28.7,0,28.7,14.735,9.117142857,0,1,0,0,1,0,0.376316,0.363158,0.260526,1,0.359790375,0.11579,0.375266258,0.476666611,0.273865906,3150.6,3102.53,0.000335271,1.12002526,0.11579,-10.8002692,12,1
2019-12-18,3195.21,3198.48,3191.14,3191.14,3191.14,4029950000,-1.38,0,1.38,12.44642857,9.215714286,0,1,0,0,1,0,0.376316,0.363158,0.260526,1,0.359790375,0.11579,0.375266258,0.476666611,0.273865906,3150.6,3102.53,-0.00043226,1.119541117,0.11579,-0.51931608,12,1
2019-12-19,3192.32,3205.48,3192.32,3205.37,3205.37,3784360000,14.23,14.23,0,13.46285714,5.450714286,1,1,0,0,1,0,0.440945,0.354331,0.204724,1,0.370405875,0.236221,0.375266258,0.476666611,0.273865906,3198.48,3133.21,0.004459221,1.124533399,0.236221,6.27464735,12,0
2019-12-20,3223.33,3225.65,3216.03,3221.22,3221.22,6457480000,15.85,15.85,0,13.19785714,5.450714286,1,1,0,0,1,0,0.440945,0.354331,0.204724,1,0.370405875,0.236221,0.375266258,0.476666611,0.273865906,3198.48,3133.21,0.004944827,1.130094022,0.236221,6.98897825,12,0
2019-12-23,3226.05,3227.78,3222.3,3224.01,3224.01,3064530000,2.79,2.79,0,13.06357143,5.450714286,0,1,0,0,1,0,0.440945,0.354331,0.204724,1,0.370405875,0.236221,0.375266258,0.476666611,0.273865906,3198.48,3133.21,0.000866131,1.131072832,0.236221,1.23023655,12,0
2019-12-24,3225.45,3226.43,3220.51,3223.38,3223.38,1296530000,-16.64,0,16.64,12.17285714,5.928571429,0,1,0,0,1,0,0.440945,0.354331,0.204724,1,0.370405875,0.236221,0.375266258,0.476666611,0.273865906,3198.48,3133.21,-0.000195409,1.13085181,0.236221,-7.3373248,12,1
2019-12-26,3227.2,3240.08,3227.2,3239.91,3239.91,2164540000,16.53,16.53,0,11.00785714,5.928571429,1,1,0,0,1,0,0.418879,0.365782,0.215339,1,0.380295875,0.20354,0.375266258,0.476666611,0.273865906,3227.78,3191.03,0.005128157,1.136650996,0.20354,6.92406987,12,0
2019-12-27,3247.23,3247.93,3234.37,3240.02,3240.02,2429150000,0.11,0.11,0,11.01571429,3.337142857,0,1,0,0,1,0,0.418879,0.365782,0.215339,1,0.380295875,0.20354,0.375266258,0.476666611,0.273865906,3227.78,3191.03,3.40E-05,1.136689587,0.20354,0.04607669,12,0
2019-12-30,3240.09,3240.92,3216.57,3221.29,3221.29,3021720000,-18.73,0,18.73,10.365,4.675,0,1,0,0,1,0,0.418879,0.365782,0.215339,1,0.380295875,0.20354,0.375266258,0.476666611,0.273865906,3227.78,3191.03,-0.005780829,1.13011858,0.20354,-7.84560367,12,1
2019-12-31,3215.18,3231.72,3212.03,3230.78,3230.78,2894760000,-4.07,0,4.07,9.392857143,4.965714286,1,1,0,0,0,0,0.418879,0.365782,0.215339,1,0.380295875,0.20354,0.375266258,0.476666611,0.273865906,3227.78,3191.03,0.002946025,1.133447937,0.20354,-1.70483753,12,1
2020-01-01,3244.67,3337.77,3214.64,3225.52,3225.52,77287980000,-5.26,0,5.26,7.775,5.341428571,0,1,0,0,0,0,0.418879,0.365782,0.215339,1,0.380295875,0.20354,0.375266258,0.476666611,0.273865906,3227.78,3191.03,-0.00162809,1.131602582,0.20354,-2.20330354,1,1
2020-01-02,3244.67,3258.14,3235.53,3257.85,3257.85,3459930000,32.33,32.33,0,7.957857143,5.341428571,1,1,0,0,0,0,0.372159,0.409091,0.21875,1,0.376437875,0.153409,0.375266258,0.476666611,0.273865906,3247.93,3212.03,0.01002319,1.14294485,0.153409,12.03190047,1,1
2020-01-03,3226.36,3246.15,3222.34,3234.85,3234.85,3484700000,-23,0,23,7.957857143,4.934285714,1,1,0,0,0,0,0.372159,0.409091,0.21875,1,0.376437875,0.153409,0.375266258,0.476666611,0.273865906,3247.93,3212.03,-0.007059871,1.134875807,0.153409,-8.559657,1,1
2020-01-06,3217.55,3246.84,3214.64,3246.28,3246.28,3702460000,11.43,11.43,0,8.774285714,4.835714286,1,1,0,0,0,0,0.372159,0.409091,0.21875,1,0.376437875,0.153409,0.375266258,0.476666611,0.273865906,3247.93,3212.03,0.003533394,1.13888577,0.153409,4.25377737,1,1
2020-01-07,3241.86,3244.91,3232.43,3237.18,3237.18,3435910000,-28.17,0,28.17,7.987857143,6.847857143,0,1,0,0,0,0,0.372159,0.409091,0.21875,1,0.376437875,0.153409,0.375266258,0.476666611,0.273865906,3247.93,3212.03,-0.002803209,1.135693236,0.153409,-10.48371903,1,1
2020-01-08,3238.59,3267.07,3236.67,3253.05,3253.05,3726840000,15.87,15.87,0,8.922142857,6.847857143,1,1,0,0,0,0,0.372159,0.409091,0.21875,1,0.376437875,0.153409,0.375266258,0.476666611,0.273865906,3247.93,3212.03,0.004902415,1.141260876,0.153409,5.90616333,1,1
2020-01-09,3266.03,3275.58,3263.67,3274.7,3274.7,3641230000,21.65,21.65,0,9.325,6.847857143,1,1,0,0,0,0,0.330688,0.37037,0.298942,1,0.36687025,0.031746,0.375266258,0.476666611,0.273865906,3267.07,3212.03,0.006655293,1.148856301,0.031746,7.1593952,1,1
2020-01-10,3281.81,3282.99,3260.86,3265.35,3265.35,3214580000,-9.35,0,9.35,9.325,6.327142857,0,1,0,0,0,0,0.330688,0.37037,0.298942,1,0.36687025,0.031746,0.375266258,0.476666611,0.273865906,3267.07,3212.03,-0.002855223,1.14557606,0.031746,-3.0919328,1,1
2020-01-13,3271.13,3288.13,3268.43,3288.13,3288.13,3459390000,22.78,22.78,0,9.771428571,6.327142857,1,1,0,0,1,0,0.330688,0.37037,0.298942,1,0.36687025,0.031746,0.375266258,0.476666611,0.273865906,3267.07,3212.03,0.006976281,1.15356792,0.031746,7.53307264,1,1
2020-01-14,3285.35,3294.25,3277.19,3283.15,3283.15,3687620000,-46.47,0,46.47,12.72714286,8.308571429,0,1,0,0,1,0,0.330688,0.37037,0.298942,1,0.36687025,0.031746,0.375266258,0.476666611,0.273865906,3267.07,3212.03,-0.001514539,1.151820797,0.031746,-15.36707136,1,1
2020-01-15,3282.27,3298.66,3280.69,3289.29,3289.29,3721490000,6.14,6.14,0,12.19714286,8.308571429,0,1,0,0,1,0,0.330688,0.37037,0.298942,1,0.36687025,0.031746,0.375266258,0.476666611,0.273865906,3267.07,3212.03,0.001870155,1.153974881,0.031746,2.03042432,1,1
2020-01-16,3302.97,3317.11,3302.82,3316.81,3316.81,3540580000,27.52,27.52,0,14.16285714,8.017857143,1,1,0,0,1,0,0.418338,0.30659,0.275072,1,0.3763585,0.143266,0.375266258,0.476666611,0.273865906,3298.66,3236.67,0.008366547,1.163629666,0.143266,11.51266176,1,0
2020-01-17,3323.66,3329.88,3318.86,3329.62,3329.62,3726220000,12.81,12.81,0,15.07785714,7.642142857,1,1,1,0,1,0,0.418338,0.30659,0.275072,1,0.3763585,0.143266,0.375266258,0.476666611,0.273865906,3298.66,3236.67,0.003862145,1.168123772,0.143266,5.35890978,1,0
2020-01-20,3321.03,3337.77,3281.53,3295.47,3295.47,15204110000,-34.15,0,34.15,12.76857143,10.08142857,0,1,0,0,1,0,0.418338,0.30659,0.275072,1,0.3763585,0.143266,0.375266258,0.476666611,0.273865906,3298.66,3236.67,-0.010256426,1.156142997,0.143266,-14.2862427,1,1
2020-01-21,3321.03,3329.79,3316.61,3320.79,3320.79,4104840000,25.32,25.32,0,14.57714286,8.438571429,0,1,0,0,1,0,0.418338,0.30659,0.275072,1,0.3763585,0.143266,0.375266258,0.476666611,0.273865906,3298.66,3236.67,0.007683274,1.165025961,0.143266,10.59231816,1,0
2020-01-22,3330.02,3337.77,3320.04,3321.75,3321.75,3623780000,0.96,0.96,0,13.82928571,8.438571429,0,1,0,0,1,0,0.418338,0.30659,0.275072,1,0.3763585,0.143266,0.375266258,0.476666611,0.273865906,3298.66,3236.67,0.000289088,1.165362756,0.143266,0.40160448,1,0
2020-01-23,3315.77,3326.88,3301.87,3325.54,3325.54,3766710000,3.79,3.79,0,12.73785714,8.438571429,1,1,0,0,1,0,0.456019,0.296296,0.247685,1,0.391312,0.208334,0.375266258,0.476666611,0.273865906,3337.77,3277.19,0.001140965,1.166692394,0.208334,1.72831201,1,0
2020-01-24,3333.1,3333.18,3281.53,3295.47,3295.47,3708780000,-30.07,0,30.07,12.73785714,8.574285714,0,1,0,0,0,0,0.456019,0.296296,0.247685,1,0.391312,0.208334,0.375266258,0.476666611,0.273865906,3337.77,3277.19,-0.009042141,1.156142997,0.208334,-13.71249133,1,1
2020-01-27,3247.16,3258.85,3234.5,3243.63,3243.63,3831050000,-51.84,0,51.84,11.60428571,12.27714286,0,1,1,0,0,0,0.456019,0.296296,0.247685,1,0.391312,0.208334,0.375266258,0.476666611,0.273865906,3337.77,3277.19,-0.015730685,1.137956076,0.208334,-23.64002496,1,1
2020-01-28,3255.35,3285.78,3253.22,3276.24,3276.24,3531570000,50.72,50.72,0,13.68071429,12.90285714,1,1,1,0,0,0,0.456019,0.296296,0.247685,1,0.391312,0.208334,0.375266258,0.476666611,0.273865906,3337.77,3277.19,0.010053551,1.149396576,0.208334,23.12928368,1,0
2020-01-29,3289.46,3293.47,3271.89,3273.4,3273.4,3600250000,-2.84,0,2.84,12.05357143,13.10571429,0,1,1,0,0,0,0.456019,0.296296,0.247685,1,0.391312,0.208334,0.375266258,0.476666611,0.273865906,3337.77,3277.19,-0.000866847,1.148400225,0.208334,-1.29509396,1,1
2020-01-30,3256.45,3285.91,3242.8,3283.66,3283.66,3790350000,10.26,10.26,0,9.822857143,13.10571429,1,1,1,0,0,0,0.319783,0.311653,0.368564,1,0.391640875,-0.048781,0.375266258,0.476666611,0.273865906,3337.77,3234.5,0.003134356,1.151999719,-0.048781,3.28097358,1,1
2020-01-31,3282.33,3282.33,3214.68,3225.52,3225.52,4529700000,-58.14,0,58.14,9.822857143,13.93928571,0,1,1,0,0,0,0.319783,0.311653,0.368564,1,0.391640875,-0.048781,0.375266258,0.476666611,0.273865906,3337.77,3234.5,-0.017705853,1.131602582,-0.048781,-18.59218362,1,2
2020-02-01,3235.66,3393.52,2855.84,2954.22,2954.22,84436590000,-271.3,0,271.3,9.384285714,33.31785714,0,1,0,0,0,1,0.319783,0.311653,0.368564,1,0.391640875,-0.048781,0.375266258,0.476666611,0.273865906,3337.77,3234.5,-0.084110469,1.036422958,-0.048781,-86.7571279,2,2
2020-02-03,3235.66,3268.44,3235.66,3248.92,3248.92,3760460000,294.7,294.7,0,28.46857143,33.31785714,0,1,0,0,0,0,0.319783,0.311653,0.368564,1,0.391640875,-0.048781,0.375266258,0.476666611,0.273865906,3337.77,3234.5,0.099755604,1.139811956,-0.048781,94.2400501,2,1
2020-02-04,3280.61,3306.92,3280.61,3297.59,3297.59,3996900000,-30.12,0,30.12,33.18142857,33.03,1,1,0,0,0,0,0.319783,0.311653,0.368564,1,0.391640875,-0.048781,0.375266258,0.476666611,0.273865906,3337.77,3234.5,0.014980363,1.156886753,-0.048781,-9.63186396,2,2
2020-02-05,3324.91,3337.58,3313.75,3334.69,3334.69,4121480000,37.1,37.1,0,34.02285714,33.03,1,1,0,0,1,0,0.319783,0.311653,0.368564,1,0.391640875,-0.048781,0.375266258,0.476666611,0.273865906,3337.77,3234.5,0.011250641,1.16990247,-0.048781,11.8639493,2,1
2020-02-06,3344.92,3347.96,3334.39,3345.78,3345.78,3887250000,11.09,11.09,0,34.74642857,33.03,1,1,0,0,1,0,0.33871,0.30914,0.352151,1.000001,0.386940125,-0.013441,0.375266258,0.476666611,0.273865906,3337.58,3214.68,0.003325646,1.173793152,-0.013441,3.7562939,2,1
2020-02-07,3335.54,3341.42,3322.12,3327.71,3327.71,3733920000,-18.07,0,18.07,34.47571429,34.32071429,0,1,0,0,1,0,0.33871,0.30914,0.352151,1.000001,0.386940125,-0.013441,0.375266258,0.476666611,0.273865906,3337.58,3214.68,-0.005400833,1.167453691,-0.013441,-6.1204897,2,2
2020-02-10,3318.28,3352.26,3317.77,3352.09,3352.09,3462730000,24.38,24.38,0,36.21714286,32.17285714,1,1,0,0,1,0,0.33871,0.30914,0.352151,1.000001,0.386940125,-0.013441,0.375266258,0.476666611,0.273865906,3337.58,3214.68,0.00732636,1.176006876,-0.013441,8.2577498,2,1
2020-02-11,3365.87,3375.63,3352.72,3357.75,3357.75,3762940000,-22.41,0,22.41,38.22214286,28.77714286,0,1,0,0,1,0,0.33871,0.30914,0.352151,1.000001,0.386940125,-0.013441,0.375266258,0.476666611,0.273865906,3337.58,3214.68,0.001688499,1.177992562,-0.013441,-7.5904911,2,2
2020-02-12,3370.5,3381.47,3369.72,3379.45,3379.45,3930910000,21.7,21.7,0,36.14928571,28.77714286,1,1,0,0,1,0,0.33871,0.30914,0.352151,1.000001,0.386940125,-0.013441,0.375266258,0.476666611,0.273865906,3337.58,3214.68,0.006462661,1.185605529,-0.013441,7.350007,2,1
2020-02-13,3365.9,3385.09,3360.52,3373.94,3373.94,3500890000,-5.51,0,5.51,36.14928571,28.96785714,1,1,0,0,1,0,0.413333,0.322667,0.264,1,0.383488625,0.149333,0.375266258,0.476666611,0.273865906,3381.47,3313.75,-0.001630443,1.183672467,0.149333,-2.27746483,2,1
2020-02-14,3378.08,3380.69,3366.15,3380.16,3380.16,3419700000,6.22,6.22,0,35.86071429,28.96785714,1,1,0,0,1,0,0.413333,0.322667,0.264,1,0.383488625,0.149333,0.375266258,0.476666611,0.273865906,3381.47,3313.75,0.001843542,1.185854617,0.149333,2.57093126,2,0
2020-02-17,3369.04,3393.52,3328.45,3337.75,3337.75,15292560000,-42.41,0,42.41,35.86071429,27.84428571,0,1,0,0,1,0,0.413333,0.322667,0.264,1,0.383488625,0.149333,0.375266258,0.476666611,0.273865906,3381.47,3313.75,-0.012546743,1.170976003,0.149333,-17.52945253,2,1
2020-02-18,3369.04,3375.01,3355.61,3370.29,3370.29,3750400000,32.54,32.54,0,38.185,8.465714286,1,1,0,0,1,0,0.413333,0.322667,0.264,1,0.383488625,0.149333,0.375266258,0.476666611,0.273865906,3381.47,3313.75,0.009749082,1.182391945,0.149333,13.44985582,2,0
2020-02-19,3380.39,3393.52,3378.83,3386.15,3386.15,3614200000,15.86,15.86,0,18.26785714,8.465714286,0,1,0,0,1,0,0.413333,0.322667,0.264,1,0.383488625,0.149333,0.375266258,0.476666611,0.273865906,3381.47,3313.75,0.004705827,1.187956076,0.149333,6.55546138,2,0
2020-02-20,3380.45,3389.15,3341.02,3373.23,3373.23,4019180000,-12.92,0,12.92,12.64,9.388571429,1,1,0,0,1,0,0.405594,0.307692,0.286713,0.999999,0.381828,0.118881,0.375266258,0.476666611,0.273865906,3393.52,3352.72,-0.003815543,1.183423379,0.118881,-5.24027448,2,1
2020-02-21,3360.5,3360.76,3328.45,3337.75,3337.75,3908780000,-35.48,0,35.48,12.64,9.771428571,0,1,0,0,0,0,0.405594,0.307692,0.286713,0.999999,0.381828,0.118881,0.375266258,0.476666611,0.273865906,3393.52,3352.72,-0.010518109,1.170976003,0.118881,-14.39047512,2,1
2020-02-24,3257.61,3259.81,3214.65,3225.89,3225.89,4851160000,-111.86,0,111.86,9.99,17.76142857,0,1,1,0,0,0,0.405594,0.307692,0.286713,0.999999,0.381828,0.118881,0.375266258,0.476666611,0.273865906,3393.52,3352.72,-0.033513594,1.131732388,0.118881,-45.36974484,2,1
2020-02-25,3238.94,3246.99,3118.77,3128.21,3128.21,5596760000,173.99,173.99,0,21.62571429,35.87571429,0,1,1,0,0,0,0.405594,0.307692,0.286713,0.999999,0.381828,0.118881,0.375266258,0.476666611,0.273865906,3393.52,3352.72,-0.030280016,1.097463514,0.118881,70.56930006,2,0
2020-02-26,3139.9,3182.51,3108.99,3116.39,3116.39,5484650000,-11.82,0,11.82,19.88428571,36.72,0,1,1,0,0,0,0.405594,0.307692,0.286713,0.999999,0.381828,0.118881,0.375266258,0.476666611,0.273865906,3393.52,3352.72,-0.003778519,1.093316727,0.118881,-4.79412108,2,1
2020-02-27,3062.54,3097.07,2977.39,2978.76,2978.76,7064710000,-137.63,0,137.63,17.87928571,46.55071429,0,1,1,0,0,1,0.304348,0.304348,0.391304,1,0.373351625,-0.086956,0.375266258,0.476666611,0.273865906,3393.52,3108.99,-0.044163279,1.045032276,-0.086956,-41.88741524,2,2
2020-02-28,2916.9,2959.72,2855.84,2954.22,2954.22,8569570000,-24.54,0,24.54,17.87928571,46.70285714,1,1,1,0,0,1,0.304348,0.304348,0.391304,1,0.373351625,-0.086956,0.375266258,0.476666611,0.273865906,3393.52,3108.99,-0.008238327,1.036422958,-0.086956,-7.46869992,2,2
2020-03-01,2974.28,3136.72,2191.86,2584.59,2584.59,1.62E+11,-369.63,0,369.63,16.32928571,73.105,0,1,1,0,0,1,0.304348,0.304348,0.391304,1,0.373351625,-0.086956,0.375266258,0.476666611,0.273865906,3393.52,3108.99,-0.125119321,0.906746422,-0.086956,-112.4961512,3,2
2020-03-02,2974.28,3090.96,2945.19,3090.23,3090.23,6381330000,505.64,505.64,0,52.44642857,72.71142857,1,1,1,0,0,0,0.304348,0.304348,0.391304,1,0.373351625,-0.086956,0.375266258,0.476666611,0.273865906,3393.52,3108.99,0.195636445,1.084139068,-0.086956,153.8905227,3,1
2020-03-03,3096.46,3136.72,2976.63,3003.37,3003.37,6376510000,31,31,0,54.21642857,78.10071429,0,1,1,0,0,0,0.304348,0.304348,0.391304,1,0.373351625,-0.086956,0.375266258,0.476666611,0.273865906,3393.52,3108.99,-0.02810794,1.053666152,-0.086956,9.434788,3,1
2020-03-04,3045.75,3130.97,3034.38,3130.12,3130.12,5073020000,126.75,126.75,0,60.94571429,78.10071429,1,1,1,0,0,0,0.304348,0.304348,0.391304,1,0.373351625,-0.086956,0.375266258,0.476666611,0.273865906,3393.52,3108.99,0.042202592,1.098133595,-0.086956,38.576109,3,1
2020-03-05,3075.7,3083.04,2999.83,3023.94,3023.94,5579290000,-106.18,0,106.18,59.81285714,85.685,0,1,1,0,0,0,0.387387,0.216216,0.396396,0.999999,0.380439,-0.009009,0.375266258,0.476666611,0.273865906,3136.72,2855.84,-0.033922022,1.060882683,-0.009009,-41.13275166,3,2
2020-03-06,2954.2,2985.93,2901.54,2972.37,2972.37,6555240000,-51.57,0,51.57,59.81285714,88.44571429,1,1,1,0,0,0,0.387387,0.216216,0.396396,0.999999,0.380439,-0.009009,0.375266258,0.476666611,0.273865906,3136.72,2855.84,-0.01705391,1.042790486,-0.009009,-19.97754759,3,2
2020-03-09,2863.89,2863.89,2734.43,2746.56,2746.56,8441290000,-225.81,0,225.81,59.81285714,102.0407143,0,1,1,0,0,0,0.387387,0.216216,0.396396,0.999999,0.380439,-0.009009,0.375266258,0.476666611,0.273865906,3136.72,2855.84,-0.075969681,0.963570025,-0.009009,-87.47585847,3,2
2020-03-10,2813.48,2882.59,2734,2882.23,2882.23,7642040000,171.21,171.21,0,72.04214286,77.18428571,1,1,1,0,0,0,0.387387,0.216216,0.396396,0.999999,0.380439,-0.009009,0.375266258,0.476666611,0.273865906,3136.72,2855.84,0.049396336,1.011166854,-0.009009,66.32452827,3,1
2020-03-11,2825.6,2825.6,2707.22,2741.38,2741.38,7431200000,-140.85,0,140.85,59.61428571,87.245,0,1,1,0,0,0,0.387387,0.216216,0.396396,0.999999,0.380439,-0.009009,0.375266258,0.476666611,0.273865906,3136.72,2855.84,-0.048868411,0.961752736,-0.009009,-54.56345895,3,2
2020-03-12,2630.86,2660.95,2478.86,2480.64,2480.64,8850810000,-260.74,0,260.74,59.61428571,105.025,0,1,1,0,0,0,0.297386,0.189542,0.513072,1,0.36532,-0.215686,0.375266258,0.476666611,0.273865906,3130.97,2707.22,-0.09511268,0.870277856,-0.215686,-77.54042564,3,2
2020-03-13,2569.99,2711.33,2492.37,2711.02,2711.02,8299070000,230.38,230.38,0,76.07,95.19428571,1,1,0,0,0,0,0.297386,0.189542,0.513072,1,0.36532,-0.215686,0.375266258,0.476666611,0.273865906,3130.97,2707.22,0.092871195,0.9511016,-0.215686,68.51178668,3,1
2020-03-16,2508.59,2562.98,2380.94,2386.13,2386.13,7805450000,-324.89,0,324.89,76.07,116.6478571,0,1,0,0,0,0,0.297386,0.189542,0.513072,1,0.36532,-0.215686,0.375266258,0.476666611,0.273865906,3130.97,2707.22,-0.119840503,0.837121106,-0.215686,-96.61773754,3,2
2020-03-17,2425.66,2553.93,2367.04,2529.19,2529.19,8370250000,224.27,224.27,0,55.97214286,96.04642857,1,1,1,0,0,0,0.297386,0.189542,0.513072,1,0.36532,-0.215686,0.375266258,0.476666611,0.273865906,3130.97,2707.22,0.059954822,0.887310553,-0.215686,66.69475822,3,1
2020-03-18,2436.5,2453.57,2280.52,2398.1,2398.1,8799300000,-131.09,0,131.09,55.97214286,96.99142857,1,1,1,0,0,0,0.297386,0.189542,0.513072,1,0.36532,-0.215686,0.375266258,0.476666611,0.273865906,3130.97,2707.22,-0.051830823,0.841320516,-0.215686,-38.98433074,3,2
2020-03-19,2393.48,2466.97,2319.78,2409.39,2409.39,7956100000,11.29,11.29,0,54.56428571,96.99142857,1,1,1,0,0,0,0.343511,0.145038,0.51145,0.999999,0.3512565,-0.167939,0.375266258,0.476666611,0.273865906,2825.6,2280.52,0.004707894,0.845281364,-0.167939,3.87823919,3,1
2020-03-20,2431.94,2453.01,2295.56,2304.92,2304.92,9053950000,-104.47,0,104.47,45.51071429,104.4535714,0,1,1,0,0,0,0.343511,0.145038,0.51145,0.999999,0.3512565,-0.167939,0.375266258,0.476666611,0.273865906,2825.6,2280.52,-0.043359523,0.808630368,-0.167939,-35.88659417,3,2
2020-03-23,2290.71,2300.73,2191.86,2237.4,2237.4,7411380000,-67.52,0,67.52,45.51071429,101.6921429,0,1,1,0,0,0,0.343511,0.145038,0.51145,0.999999,0.3512565,-0.167939,0.375266258,0.476666611,0.273865906,2825.6,2280.52,-0.029293858,0.784942464,-0.167939,-23.19386272,3,2
2020-03-24,2344.44,2449.71,2344.44,2447.33,2447.33,7563150000,-94.14,0,94.14,67.23,88.60357143,1,1,1,0,0,0,0.343511,0.145038,0.51145,0.999999,0.3512565,-0.167939,0.375266258,0.476666611,0.273865906,2825.6,2280.52,0.093827657,0.858591777,-0.167939,-32.33812554,3,2
2020-03-25,2457.77,2571.42,2407.53,2475.56,2475.56,8300010000,28.23,28.23,0,69.24642857,86.065,0,1,1,0,1,0,0.343511,0.145038,0.51145,0.999999,0.3512565,-0.167939,0.375266258,0.476666611,0.273865906,2825.6,2280.52,0.01153502,0.86849565,-0.167939,9.69731553,3,1
2020-03-26,2501.29,2637.01,2500.72,2630.07,2630.07,7766990000,154.51,154.51,0,68.05357143,86.065,1,1,1,0,1,0,0.329016,0.150259,0.520725,1,0.352410625,-0.191709,0.375266258,0.476666611,0.273865906,2571.42,2191.86,0.062414161,0.922702077,-0.191709,50.83626216,3,1
2020-03-27,2555.87,2615.91,2520.02,2541.47,2541.47,6201670000,-88.6,0,88.6,68.05357143,82.33285714,0,1,1,0,1,0,0.329016,0.150259,0.520725,1,0.352410625,-0.191709,0.375266258,0.476666611,0.273865906,2571.42,2191.86,-0.033687316,0.89161872,-0.191709,-29.1508176,3,2
2020-03-30,2558.98,2631.8,2545.28,2626.65,2626.65,5751120000,85.18,85.18,0,74.13785714,63.70857143,1,1,1,0,1,0,0.329016,0.150259,0.520725,1,0.352410625,-0.191709,0.375266258,0.476666611,0.273865906,2571.42,2191.86,0.033516036,0.921502245,-0.191709,28.02558288,3,1
2020-03-31,2614.69,2641.39,2571.15,2584.59,2584.59,6576210000,95.94,95.94,0,64.535,50.35928571,0,1,0,0,1,0,0.329016,0.150259,0.520725,1,0.352410625,-0.191709,0.375266258,0.476666611,0.273865906,2571.42,2191.86,-0.016012792,0.906746422,-0.191709,31.56579504,3,1
2020-04-01,2498.08,2522.75,2447.49,2470.5,2470.5,5964000000,-114.09,0,114.09,64.535,52.70785714,0,1,0,0,1,0,0.329016,0.150259,0.520725,1,0.352410625,-0.191709,0.375266258,0.476666611,0.273865906,2571.42,2191.86,-0.044142398,0.86672046,-0.191709,-37.53743544,4,2
2020-04-02,2458.54,2533.22,2455.79,2526.9,2526.9,6464190000,-385.53,0,385.53,80.08214286,70.88214286,1,1,0,0,1,0,0.342391,0.160326,0.497283,1,0.35287075,-0.154892,0.375266258,0.476666611,0.273865906,2641.39,2407.53,0.022829387,0.886507157,-0.154892,-132.0020022,4,2
2020-04-03,2514.92,2538.18,2459.96,2488.65,2488.65,6096970000,-38.25,0,38.25,79.27571429,73.61428571,0,1,0,0,1,0,0.342391,0.160326,0.497283,1,0.35287075,-0.154892,0.375266258,0.476666611,0.273865906,2641.39,2407.53,-0.015137125,0.873087988,-0.154892,-13.09645575,4,2
2020-04-06,2578.28,2676.85,2574.57,2663.68,2663.68,6403840000,175.03,175.03,0,91.77785714,66.15214286,1,1,0,0,1,0,0.342391,0.160326,0.497283,1,0.35287075,-0.154892,0.375266258,0.476666611,0.273865906,2641.39,2407.53,0.070331304,0.934493404,-0.154892,59.92869673,4,1
2020-04-07,2738.65,2756.89,2657.67,2659.41,2659.41,7050410000,-130.41,0,130.41,79.06857143,70.64428571,0,1,0,0,1,0,0.342391,0.160326,0.497283,1,0.35287075,-0.154892,0.375266258,0.476666611,0.273865906,2641.39,2407.53,-0.001603045,0.932995369,-0.154892,-44.65121031,4,2
2020-04-08,2685,2760.75,2663.3,2749.98,2749.98,5875710000,90.57,90.57,0,85.53785714,63.92,1,1,0,0,1,0,0.342391,0.160326,0.497283,1,0.35287075,-0.154892,0.375266258,0.476666611,0.273865906,2641.39,2407.53,0.034056426,0.964769857,-0.154892,31.01035287,4,1
